,student_name,student_id,major,period,grade,passed_subject,get_subject
1276,최지민,2016484122,건축학과,7,4,"['CSE405-00', 'IS2002-01', 'CPE201-03', 'GEN204-00', 'GEE1615-G00', 'GEC1105-G32', 'AMIE396-04', 'CPE301-04', 'GED1223-G02', 'GEC1104-G37', 'AMIE441-00', 'CSE302-03', 'IS2003-01', 'GEE1648-G01', 'GEC1102-G28', 'EE211-04', 'CDG0267-00', 'GEC1105-G29', 'FSB304-00', 'GEE1332-G00']","[['GEB1102-G04', '15:00', '16:15'], ['GED1909-G00', '15:00', '16:15'], ['GEE1127-G01', '18:00', '20:25'], ['GEC1102-G05', '15:00', '17:45'], ['GEC1104-G00', '9:00', '11:45']]"
1277,장기현,2018058476,건축학과,6,3,"['TC202-00', 'GEC2001-G00', 'PM4025-15', 'TK301-01', 'CHE331-02', 'APHY1100-01', 'ENV274-00', 'GEC1102-G34', 'FSB381-00', 'CSE203-01', 'CHI201-01', 'ID2001-00']","[['GEC1105-G28', '12:00', '13:15'], ['GED1362-G00', '10:30', '11:45'], ['GED1325-G00', '13:00', '15:45'], ['GEB1101-G01', '9:00', '10:15'], ['GED1721-G00', '10:30', '11:45']]"
1278,윤정빈,2012544188,건축학과,4,2,"['BME411-00', 'CHI302-00', 'CPE301-01', 'GED1206-G00', 'JP233-00', 'APCH2202-00', 'PM3022-16', 'AMTH1009-10']","[['GEC1104-G15', '12:00', '14:45'], ['GEE1633-G00', '10:30', '12:20'], ['GEC1105-G21', '10:30', '11:45'], ['GED1957-G00', '15:00', '16:15']]"
1279,서채현,2013142466,건축학과,7,4,"['GED1957-G00', 'FSB241-00', 'TC434-00', 'SPACE301-00', 'APCH4105-00', 'GEC1403-G10', 'NE441-00', 'HBT325-00', 'PM1019-18', 'IS3406-00', 'GEC1105-G21', 'GEN208-00', 'ESP105-00', 'APCH4105-00', 'GEN208-00', 'GEC1105-G28', 'GED1363-G00', 'GEC1105-G06', 'GEB1201-G00', 'CSE438-00', 'PAM329-00', 'APHY3201-00', 'AMTH1009-15', 'CPE104-05']","[['GED1329-G00', '15:00', '16:15'], ['GEC1105-G35', '15:00', '16:15'], ['GEC1105-G36', '15:00', '16:15'], ['GED1993-G00', '10:30', '11:45'], ['GED1408-G01', '13:30', '14:45']]"
1280,장현수,2019404451,건축학과,5,3,"['PM2019-01', 'GEB1301-G00', 'CHE363-00', 'SWCON341-00', 'CPE103-02', 'ENV391-00', 'GEC1104-G45', 'BME406-00', 'PM3022-18', 'CHE351-02', 'GEC1403-G22', 'AE302-00']","[['GEC1104-G13', '12:00', '14:45'], ['GED1959-G03', '13:30', '14:45'], ['GEC1105-G27', '12:00', '13:15'], ['GED1357-G00', '12:00', '14:45'], ['GEC1102-G23', '15:00', '16:15'], ['GEC1102-G07', '10:30', '11:45']]"
1281,정희재,2021852776,건축학과,2,1,"['APHY1002-28', 'GEN307-00', 'PM4025-04', 'GED1663-G00', 'EE206-02', 'APCH1121-04']","[['GEB1102-G08', '13:30', '14:45'], ['GEC1403-G04', '10:30', '11:45'], ['GED1650-G00', '10:30', '11:45'], ['GED1356-G01', '13:30', '16:15']]"
1282,이은찬,2016275754,건축학과,4,2,"['PE302-01', 'GEC1104-G05', 'PM4025-05', 'FR4024-00', 'ME211-01', 'ID3013-00', 'AMIE331-01', 'CDG0265-00', 'GED1240-G00', 'GED1329-G00', 'CHE332-01', 'GEC1105-G30']","[['GEC1105-G06', '10:30', '11:45'], ['GEC1102-G37', '10:30', '11:45'], ['GEC0103-G02', '15:00', '16:15'], ['GED1717-G01', '16:30', '17:45']]"
1283,김세영,2019461637,건축학과,6,3,"['FD103-00', 'GEC1105-G27', 'EDU4103-G00', 'CHI105-00', 'RU2201-00', 'GED1223-G00', 'GEE1615-G00', 'AE103-00', 'VID2018-00', 'BME304-01', 'PE105-01', 'ME251-02', 'AR112-01', 'EE368-04', 'GED1961-G01', 'PE107-01', 'AMTH1002-07', 'AMTH1002-12']","[['GEC2001-G29', '15:00', '16:15'], ['GEC1403-G33', '9:00', '11:45'], ['GEC1105-G25', '10:30', '11:45'], ['GEC1105-G41', '9:00', '11:45'], ['GED1960-G00', '16:30', '17:45']]"
1284,조보미,2018547829,건축학과,3,2,"['GEC1105-G14', 'AMTH1004-07', 'GEC1403-G38', 'AE251-01', 'TK403-02', 'EE210-00', 'CSE204-02', 'GED1987-G00']","[['GEC1105-G50', '15:00', '17:45'], ['GED1860-G00', '9:00', '10:15'], ['GEC1403-G05', '10:30', '11:45'], ['GEC1105-G47', '12:00', '14:45'], ['GEE1330-G03', '18:00', '20:00'], ['GEC1104-G34', '12:00', '14:45']]"
1285,장찬유,2017305994,건축학과,6,3,"['GED1362-G00', 'ENV276-00', 'AE371-00', 'AR111-02', 'AMTH1005-00', 'AMTH1009-18', 'CSE324-00', 'GEC1102-G13', 'GEC1105-G41', 'GEE1613-G00', 'TK101-02', 'EE207-00', 'GED1104-G00', 'GEC0103-G05', 'AR311-02', 'EDU3198-G00', 'GED1405-G00', 'IS1004-00']","[['GEC1104-G04', '15:00', '17:45'], ['GEC1104-G22', '12:00', '14:45'], ['GED1305-G00', '12:00', '14:45'], ['GEC1104-G39', '9:00', '11:45']]"
1286,한소유,2016109672,건축학과,3,2,"['GEC2001-G25', 'GED1408-G01', 'CA3011-00', 'APCH1121-07', 'CE473-00', 'VID4023-00', 'GEE1670-G00', 'GED1736-G00', 'GED1217-G00', 'AMTH1004-06']","[['GED1501-G00', '18:00', '20:25'], ['GEC1104-G05', '15:00', '17:45'], ['GED1737-G00', '12:00', '14:45'], ['GEC0103-G08', '12:00', '13:15'], ['GED1989-G00', '15:00', '16:15']]"
1287,박예리,2011094379,건축학과,5,3,"['SC2010-00', 'AMTH3003-00', 'GEC1102-G45', 'CSE433-00', 'CSE331-00', 'TK105-00', 'BME415-00', 'VID2019-01', 'JP213-00', 'AMIE202-02', 'CHE231-01', 'GEC2001-G18']","[['GED1860-G00', '9:00', '10:15'], ['GEC2001-G40', '15:00', '17:45'], ['GEC1105-G23', '10:30', '11:45'], ['GED1717-G02', '10:30', '11:45'], ['GEE1330-G04', '18:00', '20:00'], ['GEC1102-G08', '10:30', '11:45']]"
1288,이보겸,2012156917,건축학과,8,4,"['CE202-02', 'ELC205-00', 'VID3009-01', 'IE407-00', 'CPE201-04', 'NE202-01', 'GEB1102-G07', 'GEC1102-G48', 'EE341-00', 'ESP334-00', 'GED1511-G00', 'CPE104-02', 'GED1440-G00', 'VID2011-01', 'GED1710-G00', 'APCH1121-03', 'CHE231-02', 'ESP334-00', 'FD101-01', 'AMIE394-01', 'BIO101-01', 'TK101-01', 'GED1955-G00', 'GEC1105-G36']","[['EDU2101-G00', '15:30', '17:20'], ['GED1733-G00', '12:00', '14:45'], ['GEB1201-G00', '12:00', '13:15'], ['GEC2001-G32', '16:30', '17:45'], ['GED1358-G00', '12:00', '14:45']]"
1289,최예솔,2021881529,건축학과,2,1,"['GED1123-G00', 'GEC1102-G51', 'GED1408-G01', 'AR411-02']","[['GEE1953-G01', '15:00', '16:15'], ['GEC1102-G20', '13:30', '14:45'], ['GEC1105-G51', '15:00', '17:45'], ['GED1940-G00', '9:00', '11:45']]"
1290,이시준,2016246666,건축학과,7,4,"['GEC1102-G30', 'PM4025-14', 'AMTH1004-03', 'FT1003-00', 'CHI417-00', 'GEE1670-G00', 'APCH4105-00', 'CE377-02', 'JP475-00', 'GEC1105-G43', 'CPE108-03', 'LA312-00', 'CHI103-01', 'TC321-00', 'TK203-01', 'GEC1403-G29', 'CHI314-00', 'SWCON253-01', 'EE497-10', 'FT1001-00', 'GED1104-G00', 'GEC2001-G01', 'CHI315-00', 'GEC1403-G23']","[['GED1710-G00', '10:30', '11:45'], ['GEC2001-G30', '15:00', '16:15'], ['GEC1104-G39', '9:00', '11:45'], ['GEC1102-G41', '12:00', '13:15']]"
1291,강민승,2021393002,건축학과,2,1,"['ME314-02', 'KO2501-00', 'GEC2001-G34', 'GEC1403-G13', 'TK314-00']","[['GEC1105-G37', '15:00', '16:15'], ['GEC1101-G01', '16:30', '17:45'], ['GEC2001-G30', '15:00', '16:15'], ['GEC1403-G04', '10:30', '11:45']]"
1292,이유미,2021758386,건축학과,1,1,"['BME409-00', 'PM3022-15', 'CPE201-14', 'GEE1330-G04', 'APHY2100-00']","[['GED1861-G00', '12:00', '13:15'], ['GED1467-G00', '10:30', '11:45'], ['GEE1961-G01', '10:30', '11:45'], ['GEC1102-G18', '13:30', '14:45'], ['GEC1403-G11', '15:00', '16:15'], ['GED1966-G00', '15:00', '16:15']]"
1293,한우성,2021979927,건축학과,1,1,"['PE203-01', 'CHE353-01', 'AMTH1004-06', 'JP111-01', 'TK408-01']","[['GEC1105-G37', '15:00', '16:15'], ['GEE1615-G00', '10:30', '12:20'], ['GEC1104-G37', '15:00', '17:45'], ['GED1329-G00', '15:00', '16:15'], ['GEC1403-G20', '12:00', '13:15'], ['GEE1633-G00', '10:30', '12:20']]"
1294,정찬율,2021202192,건축학과,1,1,"['APCH1121-06', 'GED1909-G00', 'TK301-01', 'CHE354-00', 'GED1217-G01']","[['GED1223-G02', '15:00', '17:45'], ['GED1202-G01', '10:30', '11:45'], ['GEB1102-G04', '15:00', '16:15'], ['GED1984-G00', '12:00', '13:15']]"
1295,장아현,2019158843,건축학과,3,2,"['CHI203-00', 'GEC1403-G21', 'IS2506-00', 'GEC2001-G29', 'TK307-02', 'GEC2001-G21', 'ESP319-00', 'FSB351-02', 'GEN308-00', 'GEC1102-G14', 'GEN204-00', 'SPACE411-00']","[['GEE1127-G01', '18:00', '20:25'], ['GED1717-G03', '9:00', '11:45'], ['GED1665-G00', '16:30', '17:45'], ['GEC1102-G04', '12:00', '14:45']]"
1296,조성하,2012113551,건축학과,4,2,"['PM1012-00', 'APCH1101-07', 'ME371-03', 'EDU3171-G00', 'CHE431-04', 'GED1961-G01', 'SWCON311-00', 'AMTH1002-12', 'APCH1101-08', 'GED1868-G00']","[['GEE1960-G01', '9:00', '10:15'], ['GED1240-G01', '13:30', '14:45'], ['GEE1670-G00', '14:00', '15:50'], ['GEC1105-G21', '10:30', '11:45']]"
1297,최라온,2011531542,건축학과,8,4,"['CPE201-01', 'ME435-01', 'CSE204-02', 'EE342-00', 'TK307-02', 'PM3022-15', 'FT2069-00', 'GEC2001-G04', 'PAM401-00', 'GEE1956-G03', 'GEC2001-G25', 'SM201-01', 'IS2002-00', 'IS3103-00', 'IS3402-00', 'TK105-00']","[['GEE1127-G01', '18:00', '20:25'], ['GEE1332-G06', '9:00', '9:50'], ['GED1349-G00', '12:00', '13:15'], ['GED1437-G00', '15:00', '16:15'], ['GEE1332-G06', '9:00', '9:50']]"
1298,이수빈,2014513407,건축학과,8,4,"['PM2019-00', 'RU2101-00', 'VID4020-00', 'APHY1002-22', 'GEC0103-G05', 'AR353-00', 'PM2023-09', 'CHE232-03', 'CHE433-00', 'GI302-01', 'APCH1121-01', 'EE209-00', 'AMTH1002-02', 'GEN305-00', 'NE202-01', 'GEB1102-G05', 'GED1908-G00', 'CE275-02', 'GEC2001-G19', 'CE202-01', 'ME331-04', 'GEC1105-G28', 'GED1993-G00', 'CSE204-01']","[['GEC1403-G26', '13:30', '14:45'], ['GEE1332-G04', '16:30', '17:20'], ['GEC1104-G14', '12:00', '14:45'], ['GEC1403-G24', '13:30', '14:45'], ['EDU3171-G00', '18:00', '20:25'], ['GED1959-G02', '16:30', '17:45']]"
1299,윤정윤,2012708788,건축학과,6,3,"['IE203-00', 'GEC2001-G29', 'PM3022-02', 'EE362-01', 'GEC1104-G04', 'CSE438-00', 'DC401-00', 'PM3016-01', 'GED1349-G00', 'FD103-01', 'GEC1102-G07', 'AMTH1009-02', 'CPE201-12', 'ME231-04', 'APCH1131-02', 'GEC0103-G01', 'NE202-01', 'CDG0266-00']","[['GEE1956-G06', '16:30', '17:45'], ['GEE1332-G01', '15:00', '15:50'], ['GEC2001-G38', '12:00', '14:45'], ['GEC1102-G03', '12:00', '14:45']]"
1300,최인우,2015908124,건축학과,7,4,"['CSE440-00', 'PM3027-00', 'IS2202-01', 'EE211-01', 'VID3015-00', 'EDU3166-G00', 'ME371-01', 'EE497-13', 'APCH2303-02', 'ID4015-00', 'EE206-03', 'GEC2001-G31', 'GEC1102-G47', 'GEC1102-G04', 'PE107-02', 'GED1987-G00']","[['GEC1403-G28', '15:00', '16:15'], ['GEC1102-G47', '13:30', '14:45'], ['GEC1105-G04', '10:30', '11:45'], ['GEC1105-G39', '15:00', '16:15'], ['GEC1105-G08', '12:00', '13:15']]"
1301,최정욱,2015601320,건축학과,7,4,"['APHY1000-07', 'APCH1121-07', 'LA204-00', 'CPE301-03', 'GED1959-G03', 'APHY3201-00', 'FR2011-01', 'NE103-00', 'TK104-01', 'AMTH1009-16', 'GEC2001-G17', 'GED1861-G00', 'SM328-00', 'JP231-00', 'ELC205-00', 'FT2066-00', 'CSE103-02', 'RU1103-02', 'CA1007-01', 'ME315-01']","[['GEB1102-G00', '9:00', '10:15'], ['GEC1104-G22', '12:00', '14:45'], ['GED1223-G00', '15:00', '16:15'], ['GED1965-G00', '13:30', '14:45'], ['GEC2001-G28', '13:30', '14:45']]"
1302,조동휘,2018449120,건축학과,6,3,"['VID4018-00', 'FR4301-00', 'AMTH1002-11', 'GEC1105-G26', 'EDU3137-G00', 'GEE1642-G00', 'GEC1403-G36', 'TC313-01', 'ENV393-00', 'CPE201-07', 'AE371-00', 'FT4072-00', 'CHI419-00', 'PM1019-03', 'AMTH1009-10', 'KO1202-00', 'FSB394-00', 'CDG3253-01']","[['GEC2001-G11', '13:30', '14:45'], ['GEC1105-G37', '15:00', '16:15'], ['GEB1102-G08', '13:30', '14:45'], ['GED1957-G02', '13:30', '14:45'], ['GEE1605-G00', '13:00', '14:50'], ['GED1509-G00', '15:00', '16:15']]"
1303,장주아,2021313075,건축학과,2,1,"['KO2102-00', 'APCH1121-04', 'SPACE211-00', 'GED1240-G01']","[['GEC2001-G23', '10:30', '11:45'], ['GEC1102-G07', '10:30', '11:45'], ['GEC1102-G19', '13:30', '14:45'], ['GED1356-G00', '10:30', '13:15'], ['GEC1105-G02', '9:00', '10:15'], ['GEC0103-G05', '12:00', '13:15']]"
1304,김율,2014980472,건축학과,8,4,"['GEC1403-G07', 'FD111-03', 'APCH1101-07', 'TK203-02', 'GEC1101-G01', 'TC209-00', 'APHY1002-07', 'CSE302-03', 'IS2101-00', 'SC303-02', 'OMB401-00', 'FR2022-00', 'DC202-00', 'GED1739-G00', 'VID4023-00', 'CA4011-00', 'GEB1202-G00', 'DC301-00', 'GEC1403-G00', 'GEC1104-G33', 'GED1966-G00', 'GED1119-G00', 'ELC251-00', 'BME204-00']","[['GEC1104-G27', '9:00', '11:45'], ['GEC1102-G34', '10:30', '11:45'], ['GEC1105-G45', '12:00', '14:45'], ['GEC1105-G19', '9:00', '10:15'], ['GEE1956-G01', '16:30', '17:45']]"
1305,장가람,2011608987,건축학과,7,4,"['GEC1105-G29', 'IS2301-00', 'ELC257-00', 'SWCON221-00', 'ESP328-00', 'GED1123-G00', 'GEC1102-G30', 'GEE1332-G00', 'FT1075-00', 'TK101-01', 'GEE1613-G00', 'CHE232-04', 'GED1301-G00', 'PE205-01', 'APHY1000-03', 'APCH1121-07']","[['GEC1403-G12', '15:00', '16:15'], ['GEC2001-G34', '9:00', '11:45'], ['GEE1633-G01', '10:30', '12:20'], ['GEC1104-G05', '15:00', '17:45'], ['IPE102-00', '15:00', '17:45']]"
1306,서태우,2012092510,건축학과,6,3,"['PAM207-00', 'RU2103-00', 'PM3022-15', 'EE497-13', 'CPE201-06', 'PAM411-00', 'GEN409-00', 'NE446-00', 'PM2023-02', 'CPE301-04', 'CE277-01', 'ME205-01']","[['GED1432-G01', '16:30', '17:45'], ['GEB1301-G01', '12:00', '14:45'], ['GEC1105-G16', '15:00', '16:15'], ['IPE102-00', '15:00', '17:45'], ['GED1408-G01', '13:30', '14:45']]"
1307,한준희,2021911815,건축학과,2,1,"['AR161-02', 'IS2202-01', 'APCH1131-00', 'SM301-00', 'DC332-00']","[['GED1984-G00', '12:00', '13:15'], ['GEC2001-G05', '12:00', '13:15'], ['GED1960-G00', '16:30', '17:45'], ['GEC1105-G15', '15:00', '16:15']]"
1308,임희진,2015270199,건축학과,6,3,"['PM1019-15', 'ID2013-00', 'AR111-02', 'AMTH4017-00', 'AMTH3013-00', 'GEC2001-G36', 'GEC1105-G22', 'GEC1102-G16', 'AMTH1004-07', 'ELC462-00', 'AR111-02', 'GEC1403-G39', 'CA3024-00', 'ID2011-00', 'GED1202-G01', 'GEC1102-G40', 'ME371-01', 'GEC1105-G49']","[['GEC1105-G15', '15:00', '16:15'], ['GED1432-G01', '16:30', '17:45'], ['GEC1403-G05', '10:30', '11:45'], ['GED1419-G01', '12:00', '14:45'], ['GEC1403-G00', '9:00', '10:15'], ['GEC1105-G47', '12:00', '14:45']]"
1309,조성진,2012136855,건축학과,5,3,"['FSB451-00', 'APHY1000-09', 'GEE1332-G01', 'APHY1000-07', 'GED1959-G00', 'CHE132-01', 'CHE232-05', 'GEC2001-G17', 'GED1459-G00', 'GEE1345-G02', 'GEE1625-G00', 'JP211-00', 'PM4025-05', 'GEC1105-G29', 'GED1419-G00', 'PM2023-14', 'FSB383-00', 'ME205-03']","[['GEE1345-G00', '12:00', '14:45'], ['GED1408-G00', '12:00', '13:15'], ['GEE1332-G01', '15:00', '15:50'], ['GED1868-G00', '9:00', '11:45']]"
1310,서효정,2013111518,전자공학과,8,4,"['GEC1105-G01', 'EE206-01', 'DC201-00', 'APHY1002-26', 'IE203-01', 'SPACE471-00', 'DC404-00', 'GED1733-G00', 'ELC381-00', 'PM1019-04', 'FT3075-00', 'GEC1104-G12', 'PE205-01', 'AR353-00', 'BME412-04', 'GEC2001-G14']","[['GEE1127-G01', '18:00', '20:25'], ['GED1504-G00', '15:00', '16:15'], ['EDU2102-G00', '9:00', '10:50'], ['EDU2107-G00', '13:30', '15:20'], ['GED1908-G00', '10:30', '11:45']]"
1311,최아람,2013129919,전자공학과,8,4,"['AMTH2004-00', 'GEC1403-G27', 'EE206-00', 'FD111-04', 'CHI101-00', 'OMB213-00', 'NE412-00', 'IS2517-00', 'RU4102-00', 'GED1951-G00', 'FD111-04', 'SC2010-00', 'KO2501-00', 'GEC1104-G23', 'GED1202-G01', 'EE497-06']","[['GED1466-G00', '15:00', '16:15'], ['GEC1105-G49', '15:00', '17:45'], ['GEE1630-G00', '15:00', '16:50'], ['GEC1102-G49', '15:00', '16:15'], ['GEC2001-G36', '9:00', '11:45']]"
1312,윤유라,2019617127,전자공학과,3,2,"['GEC1102-G28', 'ESP431-00', 'EE201-03', 'BME213-01', 'IE203-01', 'APCH4603-00', 'FDA401-00', 'TK203-02', 'OMB312-00', 'CA3022-00', 'ELC356-00', 'ME331-01']","[['GEC1102-G26', '15:00', '16:15'], ['GEC1101-G02', '10:30', '11:45'], ['GEE1644-G01', '15:00', '16:50'], ['GEC1403-G35', '12:00', '14:45'], ['GEC0103-G10', '12:00', '14:45']]"
1313,강훈,2017233016,전자공학과,5,3,"['APHY1002-28', 'CE277-01', 'EE497-13', 'NE361-00', 'GED1501-G00', 'EE342-01', 'GEE1330-G04', 'PM2023-05', 'AR161-01', 'CHI419-00', 'GEE1330-G05', 'FR2024-00']","[['GED1123-G00', '13:30', '14:45'], ['GEC1403-G07', '12:00', '13:15'], ['GED1356-G01', '13:30', '16:15'], ['GEC0103-G02', '15:00', '16:15'], ['GEC2001-G33', '16:30', '17:45']]"
1314,이은,2017589791,전자공학과,4,2,"['SWCON367-00', 'FT3035-00', 'APHY1002-21', 'GEE1608-G00', 'CSE335-00', 'GEC1403-G36', 'GEB1101-G02', 'VID2008-01']","[['GEC1104-G22', '12:00', '14:45'], ['GEE1344-G00', '9:00', '11:45'], ['GEC1104-G30', '12:00', '14:45'], ['GEC0103-G10', '12:00', '14:45'], ['GED1356-G00', '10:30', '13:15'], ['GEE1648-G01', '18:00', '19:50']]"
1315,장라율,2012124233,전자공학과,3,2,"['VID3003-00', 'CA2018-00', 'GED1717-G01', 'APCH3607-00', 'GEN403-00', 'GEE1345-G01', 'SC402-01', 'GEC1105-G06', 'CHE232-01', 'GEC1102-G22']","[['GEC0103-G08', '12:00', '13:15'], ['GEC1403-G16', '9:00', '10:15'], ['GEC1105-G32', '13:30', '14:45'], ['GEC1102-G00', '9:00', '11:45'], ['GEC1403-G27', '15:00', '16:15'], ['GEC1102-G38', '10:30', '11:45']]"
1316,정시영,2017144652,전자공학과,4,2,"['PM3016-01', 'CDG3253-01', 'NE441-00', 'OMB401-00', 'RU2101-01', 'FR2032-00', 'FT3041-00', 'GEE1332-G00']","[['GEC2001-G35', '9:00', '11:45'], ['GED1349-G00', '12:00', '13:15'], ['GEC2001-G02', '10:30', '11:45'], ['GEC1403-G34', '9:00', '11:45'], ['GEC1403-G27', '15:00', '16:15'], ['GEE1608-G00', '12:00', '13:50']]"
1317,최찬호,2015448346,전자공학과,7,4,"['GED1212-G00', 'GEC1102-G00', 'GEC1102-G11', 'GEE1625-G00', 'KO4201-00', 'GEN204-00', 'GEC1403-G39', 'CA3011-00', 'GI405-01', 'GEC1102-G38', 'FSB391-00', 'GEC1403-G39', 'PM2023-15', 'AMTH4012-00', 'CDG3268-00', 'SWCON104-00', 'GEC1403-G04', 'CSE335-00', 'PM3022-15', 'ENV379-00']","[['GEC1105-G17', '16:30', '17:45'], ['GEC2001-G14', '15:00', '16:15'], ['GED1223-G02', '15:00', '17:45'], ['GEE1343-G00', '12:00', '13:15']]"
1318,박윤제,2021747209,전자공학과,2,1,"['CPE301-13', 'APCH3301-01', 'EE497-06', 'CSE305-01', 'GI308-00']","[['GEC2001-G29', '15:00', '16:15'], ['GED1223-G01', '12:00', '14:45'], ['GEB1101-G01', '9:00', '10:15'], ['GED1356-G01', '13:30', '16:15'], ['GEC1102-G36', '10:30', '11:45']]"
1319,이준상,2013343628,전자공학과,8,4,"['IS4401-00', 'EDU3104-G00', 'FDA301-00', 'GED1993-G00', 'CHE132-01', 'PM1019-11', 'ID3015-00', 'CPE108-02', 'ME305-02', 'EE213-01', 'EE209-04', 'ID3012-00', 'ME371-02', 'KO3202-00', 'CE485-02', 'IS2507-00', 'CE379-00', 'GEC1105-G19', 'NE205-00', 'CA4001-01', 'GEC1403-G27', 'AR111-04', 'IS2513-00', 'GEN202-00']","[['GED1665-G00', '16:30', '17:45'], ['GEC1102-G35', '10:30', '11:45'], ['GEE1920-G00', '10:30', '11:45'], ['GEC1403-G05', '10:30', '11:45'], ['GEC0103-G13', '9:00', '11:45'], ['GED1240-G00', '10:30', '11:45']]"
1320,김도하,2018500751,전자공학과,8,4,"['IS4404-00', 'APHY1002-16', 'PM4025-03', 'SC403-01', 'GEC1104-G17', 'CPE401-10', 'AR271-00', 'GEE1127-G01', 'GED1408-G01', 'GI204-01', 'SPACE212-00', 'DC216-00', 'FD105-00', 'AR411-04', 'SC410-00', 'FT2068-00', 'GEE1961-G01', 'CPE301-15', 'GEC1403-G18', 'VID2011-01']","[['GEC0103-G08', '12:00', '13:15'], ['GED1311-G00', '10:30', '11:45'], ['GEC2001-G30', '15:00', '16:15'], ['GEC1403-G33', '9:00', '11:45'], ['GED1435-G00', '10:30', '11:45'], ['GEC2001-G05', '12:00', '13:15']]"
1321,윤민서,2016536529,전자공학과,7,4,"['GED1961-G01', 'FT2011-00', 'AR411-01', 'AE473-02', 'IE419-00', 'GEC1105-G48', 'PM1018-00', 'CDG0265-00', 'CSE203-02', 'AMTH1009-03', 'PM3022-18', 'GED1628-G00', 'APHY1100-01', 'GEC2001-G29', 'GEC1102-G15', 'GEC2001-G22', 'ELC103-01', 'IS3520-00', 'GED1432-G01', 'DC403-00']","[['GEE1343-G00', '12:00', '13:15'], ['EDU4103-G01', '11:00', '12:50'], ['GEC1104-G28', '9:00', '11:45'], ['GED1437-G00', '15:00', '16:15']]"
1322,이연지,2021514073,전자공학과,2,1,"['GEC1105-G13', 'GEC1102-G21', 'PE105-01', 'EE368-03', 'CSE428-00']","[['GEE1608-G00', '12:00', '13:50'], ['GEC1104-G16', '15:00', '17:45'], ['GED1860-G00', '9:00', '10:15'], ['GEC1102-G41', '12:00', '13:15'], ['EDU2102-G01', '11:00', '12:50']]"
1323,정윤제,2012601548,전자공학과,4,2,"['PM1019-00', 'PM2023-00', 'FSB451-00', 'GEC1102-G05', 'CE375-01', 'GED1325-G00', 'PM4025-06', 'IE407-00']","[['GED1363-G00', '13:30', '14:45'], ['GED1337-G00', '13:30', '14:45'], ['GEE1956-G06', '16:30', '17:45'], ['GEC1102-G13', '12:00', '13:15'], ['EDU3103-G00', '11:00', '12:50'], ['GEC1105-G40', '16:30', '17:45']]"
1324,강진서,2021823141,전자공학과,1,1,"['CHE252-01', 'IPE108-00', 'AR211-02', 'CPE104-02', 'CE277-02', 'DC304-01']","[['GEC1104-G37', '15:00', '17:45'], ['GEC1105-G24', '10:30', '11:45'], ['GEC1102-G44', '13:30', '14:45'], ['GEC1403-G07', '12:00', '13:15'], ['GEC1105-G17', '16:30', '17:45'], ['GEC1102-G02', '12:00', '14:45']]"
1325,최루아,2021979202,전자공학과,2,1,"['GEC1403-G00', 'JP231-00', 'AR352-00', 'PM4021-00']","[['GEE1960-G01', '9:00', '10:15'], ['GEC1102-G18', '13:30', '14:45'], ['GEC1403-G19', '10:30', '11:45'], ['GED1657-G00', '15:00', '17:45'], ['GEE1330-G04', '18:00', '20:00'], ['GED1240-G01', '13:30', '14:45']]"
1326,박지훈,2013700354,전자공학과,8,4,"['IS2004-00', 'APCH1101-06', 'TC433-01', 'VID3020-00', 'NE303-00', 'CA3024-00', 'AMTH2004-01', 'GI103-01', 'CHI201-01', 'SC303-02', 'FD101-02', 'CHE257-01', 'AMIE394-02', 'BIO101-04', 'GEC1104-G06', 'TK101-01', 'APHY2000-00', 'ME401-00', 'BME213-01', 'GEC2001-G01', 'APCH1101-06', 'GED1208-G00', 'GED1957-G01', 'GEC1104-G14']","[['GEC1105-G23', '10:30', '11:45'], ['GED1801-G00', '13:30', '14:45'], ['GEE1343-G00', '12:00', '13:15'], ['GEC1101-G00', '10:30', '11:45'], ['GED1508-G00', '13:30', '14:45'], ['GEC1105-G20', '9:00', '10:15']]"
1327,조미나,2016914665,전자공학과,5,3,"['ELC103-00', 'GED1353-G00', 'ELC202-00', 'CPE108-02', 'GED1957-G00', 'GEC1403-G21', 'CHE355-00', 'GEC1104-G28', 'GEC1102-G27', 'SPACE231-00', 'AMIE400-00', 'JP213-00']","[['GEC2001-G29', '15:00', '16:15'], ['GED1631-G00', '12:00', '13:15'], ['GED1995-G00', '15:00', '16:15'], ['EDU3104-G00', '13:30', '15:20']]"
1328,한온유,2011924203,전자공학과,5,3,"['EE368-02', 'GED1537-G00', 'JP272-00', 'APCH1101-00', 'GI105-01', 'PM3022-02', 'GEC1105-G19', 'GED1349-G00', 'EE211-00', 'ELC381-00', 'FR4041-00', 'ME231-03', 'EDU3106-G01', 'FD103-03', 'GEC1403-G13']","[['GEC1403-G06', '12:00', '13:15'], ['GEC1105-G01', '9:00', '10:15'], ['GEC1105-G16', '15:00', '16:15'], ['GEE1956-G03', '16:30', '17:45'], ['GED1240-G00', '10:30', '11:45']]"
